subdir frame_num face_startX face_startY face_endX face_endY face_height face_width face_x_center face_y_center yaw pitch roll attention_label
HH0634-rgb_2017_2_22_21_15_0 3185 1085 737 1152 801 64 67 1118 769 8 12 0 2
HH0634-rgb_2017_2_22_21_15_0 3190 1082 736 1148 800 64 66 1115 768 6 12 3 2
HH0634-rgb_2017_2_22_21_15_0 3195 1080 737 1145 800 63 65 1112 768 6 14 6 2
HH0634-rgb_2017_2_22_21_15_0 3200 1079 735 1145 800 65 66 1112 767 7 12 10 2
HH0634-rgb_2017_2_22_21_15_0 3205 1081 738 1142 798 60 61 1111 768 4 14 10 2
HH0634-rgb_2017_2_22_21_15_0 3210 1080 737 1143 799 62 63 1111 768 6 3 11 2
HH0634-rgb_2017_2_22_21_15_0 3215 1076 740 1143 802 62 67 1109 771 2 0 9 2
HH0634-rgb_2017_2_22_21_15_0 3220 1077 740 1143 802 62 66 1110 771 0 -1 7 2
HH0634-rgb_2017_2_22_21_15_0 3225 1078 740 1143 802 62 65 1110 771 2 -1 4 2
HH0634-rgb_2017_2_22_21_15_0 3230 1079 742 1142 804 62 63 1110 773 2 0 0 2
HH0634-rgb_2017_2_22_21_15_0 3235 1080 740 1145 803 63 65 1112 771 5 0 -2 2
HH0634-rgb_2017_2_22_21_15_0 3240 1081 740 1146 803 63 65 1113 771 5 1 -4 2
HH0634-rgb_2017_2_22_21_15_0 3245 1081 740 1146 803 63 65 1113 771 5 1 -4 2
HH0634-rgb_2017_2_22_21_15_0 3250 1084 741 1147 803 62 63 1115 772 5 1 -3 2
HH0634-rgb_2017_2_22_21_15_0 3255 1082 740 1147 804 64 65 1114 772 9 0 -1 2
HH0634-rgb_2017_2_22_21_15_0 3260 1082 740 1145 803 63 63 1113 771 6 0 -3 2
HH0634-rgb_2017_2_22_21_15_0 3265 1080 741 1145 803 62 65 1112 772 4 0 -1 2
HH0634-rgb_2017_2_22_21_15_0 3270 1080 741 1145 803 62 65 1112 772 7 0 -1 2
HH0634-rgb_2017_2_22_21_15_0 3275 1081 741 1144 804 63 63 1112 772 5 -1 0 2
HH0634-rgb_2017_2_22_21_15_0 3280 1078 741 1143 804 63 65 1110 772 3 -1 0 2
HH0634-rgb_2017_2_22_21_15_0 3285 1079 743 1142 805 62 63 1110 774 0 -1 1 2
HH0634-rgb_2017_2_22_21_15_0 3290 1078 743 1141 805 62 63 1109 774 0 0 0 2
HH0634-rgb_2017_2_22_21_15_0 3295 1079 744 1140 806 62 61 1109 775 1 0 1 2
HH0634-rgb_2017_2_22_21_15_0 3300 1079 744 1142 806 62 63 1110 775 1 -1 2 2
HH0634-rgb_2017_2_22_21_15_0 3305 1077 743 1142 805 62 65 1109 774 1 -2 0 2
HH0634-rgb_2017_2_22_21_15_0 3310 1077 743 1142 805 62 65 1109 774 2 -3 0 2
HH0634-rgb_2017_2_22_21_15_0 3315 1077 741 1142 805 64 65 1109 773 2 0 0 2
HH0634-rgb_2017_2_22_21_15_0 3320 1080 741 1145 803 62 65 1112 772 5 1 -3 2
HH0634-rgb_2017_2_22_21_15_0 3325 1080 741 1145 804 63 65 1112 772 6 0 -2 2
HH0634-rgb_2017_2_22_21_15_0 3330 1080 741 1145 803 62 65 1112 772 5 0 -3 2
HH0634-rgb_2017_2_22_21_15_0 3335 1082 741 1145 803 62 63 1113 772 5 0 -3 2
HH0634-rgb_2017_2_22_21_15_0 3340 1082 740 1145 803 63 63 1113 771 7 0 -2 2
HH0634-rgb_2017_2_22_21_15_0 3345 1082 740 1145 804 64 63 1113 772 6 -1 -3 2
HH0634-rgb_2017_2_22_21_15_0 3350 1082 740 1145 804 64 63 1113 772 8 0 -4 2
HH0634-rgb_2017_2_22_21_15_0 3355 1080 741 1145 804 63 65 1112 772 7 -1 0 2
HH0634-rgb_2017_2_22_21_15_0 3360 1080 741 1145 803 62 65 1112 772 7 0 -1 2
HH0634-rgb_2017_2_22_21_15_0 3365 1082 741 1145 804 63 63 1113 772 6 0 -1 2
HH0634-rgb_2017_2_22_21_15_0 3370 1080 741 1145 804 63 65 1112 772 6 -1 0 2
HH0634-rgb_2017_2_22_21_15_0 3375 1082 741 1145 804 63 63 1113 772 6 0 -1 2
HH0634-rgb_2017_2_22_21_15_0 3380 1082 741 1141 804 63 59 1111 772 6 0 -4 2
HH0634-rgb_2017_2_22_21_15_0 3385 1083 741 1146 805 64 63 1114 773 9 0 0 2
HH0634-rgb_2017_2_22_21_15_0 3390 1082 741 1147 804 63 65 1114 772 7 -1 -1 2
HH0634-rgb_2017_2_22_21_15_0 3395 1082 742 1147 805 63 65 1114 773 8 0 -2 2
HH0634-rgb_2017_2_22_21_15_0 3400 1082 742 1147 806 64 65 1114 774 6 0 0 2
HH0634-rgb_2017_2_22_21_15_0 3405 1081 741 1146 805 64 65 1113 773 6 -1 -1 2
HH0634-rgb_2017_2_22_21_15_0 3410 1080 744 1145 807 63 65 1112 775 7 -1 -1 2
HH0634-rgb_2017_2_22_21_15_0 3415 1081 742 1146 805 63 65 1113 773 7 -2 -1 2
HH0634-rgb_2017_2_22_21_15_0 3420 1084 743 1147 805 62 63 1115 774 6 -1 -1 2
HH0634-rgb_2017_2_22_21_15_0 3425 1084 742 1147 806 64 63 1115 774 6 -2 0 2
HH0634-rgb_2017_2_22_21_15_0 3430 1083 742 1148 806 64 65 1115 774 8 -1 0 2
HH0634-rgb_2017_2_22_21_15_0 3435 1081 742 1146 807 65 65 1113 774 7 0 0 2
HH0634-rgb_2017_2_22_21_15_0 3440 1084 742 1147 806 64 63 1115 774 7 -2 -2 2
HH0634-rgb_2017_2_22_21_15_0 3445 1084 743 1147 805 62 63 1115 774 6 -1 -2 2
HH0634-rgb_2017_2_22_21_15_0 3450 1080 744 1146 809 65 66 1113 776 6 -1 -1 2
HH0634-rgb_2017_2_22_21_15_0 3455 1084 740 1147 802 62 63 1115 771 5 4 -9 2
HH0634-rgb_2017_2_22_21_15_0 3460 1084 740 1147 802 62 63 1115 771 4 2 -7 2
HH0634-rgb_2017_2_22_21_15_0 3465 1082 740 1145 805 65 63 1113 772 1 0 -5 2
HH0634-rgb_2017_2_22_21_15_0 3470 1080 740 1146 805 65 66 1113 772 4 0 -6 2
HH0634-rgb_2017_2_22_21_15_0 3475 1082 739 1143 804 65 61 1112 771 4 0 -6 2
HH0634-rgb_2017_2_22_21_15_0 3480 1084 742 1147 804 62 63 1115 773 6 0 -4 2
HH0634-rgb_2017_2_22_21_15_0 3485 1084 742 1147 805 63 63 1115 773 5 1 -6 2
HH0634-rgb_2017_2_22_21_15_0 3490 1085 743 1143 803 60 58 1114 773 5 9 -4 2
HH0634-rgb_2017_2_22_21_15_0 3495 1085 742 1146 804 62 61 1115 773 3 -1 -8 2
HH0634-rgb_2017_2_22_21_15_0 3500 1084 743 1147 805 62 63 1115 774 3 1 -8 2
HH0634-rgb_2017_2_22_21_15_0 3505 1083 743 1148 806 63 65 1115 774 3 0 -6 2
HH0634-rgb_2017_2_22_21_15_0 3510 1083 742 1148 805 63 65 1115 773 4 0 -5 2
HH0634-rgb_2017_2_22_21_15_0 3515 1082 741 1147 805 64 65 1114 773 3 0 -4 2
HH0634-rgb_2017_2_22_21_15_0 3520 1081 740 1147 805 65 66 1114 772 1 0 -4 2
HH0634-rgb_2017_2_22_21_15_0 3525 1080 740 1145 803 63 65 1112 771 1 1 -1 2
HH0634-rgb_2017_2_22_21_15_0 3530 1082 733 1143 805 72 61 1112 769 0 2 -1 2
HH0634-rgb_2017_2_22_21_15_0 3535 1081 735 1142 805 70 61 1111 770 1 1 0 2
HH0634-rgb_2017_2_22_21_15_0 3540 1078 740 1143 803 63 65 1110 771 2 1 1 2
HH0634-rgb_2017_2_22_21_15_0 3545 1076 739 1142 802 63 66 1109 770 1 2 3 2
HH0634-rgb_2017_2_22_21_15_0 3550 1077 738 1142 801 63 65 1109 769 1 1 2 2
HH0634-rgb_2017_2_22_21_15_0 3555 1078 740 1141 800 60 63 1109 770 1 0 1 2
HH0634-rgb_2017_2_22_21_15_0 3560 1079 739 1142 802 63 63 1110 770 2 1 0 2
HH0634-rgb_2017_2_22_21_15_0 3565 1080 741 1145 803 62 65 1112 772 3 0 -1 2
HH0634-rgb_2017_2_22_21_15_0 3570 1081 741 1144 803 62 63 1112 772 4 0 0 2
HH0634-rgb_2017_2_22_21_15_0 3575 1082 743 1143 803 60 61 1112 773 4 0 -3 2
HH0634-rgb_2017_2_22_21_15_0 3595 1080 743 1139 808 65 59 1109 775 2 0 -3 2
HH0634-rgb_2017_2_22_21_15_0 3600 1080 740 1143 804 64 63 1111 772 2 -2 -2 2
HH0634-rgb_2017_2_22_21_15_0 3605 1088 736 1151 798 62 63 1119 767 0 12 -14 2
HH0634-rgb_2017_2_22_21_15_0 3610 1085 735 1148 799 64 63 1116 767 -3 14 -12 2
HH0634-rgb_2017_2_22_21_15_0 3615 1084 736 1147 799 63 63 1115 767 -2 13 -13 2
HH0634-rgb_2017_2_22_21_15_0 3620 1088 733 1147 807 74 59 1117 770 -1 14 -12 2
HH0634-rgb_2017_2_22_21_15_0 3625 1077 743 1143 806 63 66 1110 774 3 0 3 2
HH0634-rgb_2017_2_22_21_15_0 3630 1077 737 1138 813 76 61 1107 775 10 3 17 2
HH0634-rgb_2017_2_22_21_15_0 3635 1076 743 1137 803 60 61 1106 773 10 3 21 2
HH0634-rgb_2017_2_22_21_15_0 3640 1081 735 1139 795 60 58 1110 765 9 8 25 2
HH0634-rgb_2017_2_22_21_15_0 3645 1076 738 1136 794 56 60 1106 766 6 16 20 2
HH0634-rgb_2017_2_22_21_15_0 3650 1076 733 1134 798 65 58 1105 765 5 21 17 2
HH0634-rgb_2017_2_22_21_15_0 3655 1076 733 1135 797 64 59 1105 765 4 11 16 2
HH0634-rgb_2017_2_22_21_15_0 3660 1073 742 1138 802 60 65 1105 772 -1 -2 10 2
HH0634-rgb_2017_2_22_21_15_0 3665 1076 741 1141 804 63 65 1108 772 1 -2 7 2
HH0634-rgb_2017_2_22_21_15_0 3670 1075 741 1140 805 64 65 1107 773 2 -1 8 2
HH0634-rgb_2017_2_22_21_15_0 3675 1075 742 1142 805 63 67 1108 773 3 -2 6 2
HH0634-rgb_2017_2_22_21_15_0 3680 1076 744 1142 806 62 66 1109 775 3 -4 5 2
HH0634-rgb_2017_2_22_21_15_0 3685 1078 740 1139 808 68 61 1108 774 5 -3 3 2
HH0634-rgb_2017_2_22_21_15_0 3690 1079 737 1144 802 65 65 1111 769 0 2 -10 2
HH0634-rgb_2017_2_22_21_15_0 3695 1082 741 1145 803 62 63 1113 772 0 3 -9 2
HH0634-rgb_2017_2_22_21_15_0 3700 1080 740 1145 804 64 65 1112 772 1 0 -8 2
HH0634-rgb_2017_2_22_21_15_0 3705 1080 740 1145 804 64 65 1112 772 1 1 -5 2
HH0634-rgb_2017_2_22_21_15_0 3710 1082 740 1145 803 63 63 1113 771 2 0 -8 2
HH0634-rgb_2017_2_22_21_15_0 3715 1081 740 1146 804 64 65 1113 772 4 0 -9 2
HH0634-rgb_2017_2_22_21_15_0 3720 1082 740 1147 804 64 65 1114 772 5 -1 -9 2
HH0634-rgb_2017_2_22_21_15_0 3725 1084 741 1147 804 63 63 1115 772 7 0 -11 2
HH0634-rgb_2017_2_22_21_15_0 3730 1084 743 1145 805 62 61 1114 774 6 0 -11 2
HH0634-rgb_2017_2_22_21_15_0 3735 1082 742 1148 806 64 66 1115 774 7 0 -8 2
HH0634-rgb_2017_2_22_21_15_0 3740 1080 741 1146 807 66 66 1113 774 9 0 -12 2
HH0634-rgb_2017_2_22_21_15_0 3745 1081 741 1147 807 66 66 1114 774 7 -2 -7 2
HH0634-rgb_2017_2_22_21_15_0 3750 1084 741 1145 805 64 61 1114 773 5 -1 -10 2
HH0634-rgb_2017_2_22_21_15_0 3755 1084 741 1147 805 64 63 1115 773 7 0 -9 2
HH0634-rgb_2017_2_22_21_15_0 3760 1081 741 1146 806 65 65 1113 773 6 -5 -9 2
HH0634-rgb_2017_2_22_21_15_0 3765 1084 743 1145 805 62 61 1114 774 6 -1 -9 2
HH0634-rgb_2017_2_22_21_15_0 3770 1085 743 1146 805 62 61 1115 774 7 -1 -7 2
HH0634-rgb_2017_2_22_21_15_0 3775 1084 743 1147 806 63 63 1115 774 9 -1 -7 2
HH0634-rgb_2017_2_22_21_15_0 3780 1084 743 1147 806 63 63 1115 774 7 -3 -8 2
HH0634-rgb_2017_2_22_21_15_0 3785 1081 741 1147 807 66 66 1114 774 10 -3 -7 2
HH0634-rgb_2017_2_22_21_15_0 3790 1082 741 1145 806 65 63 1113 773 7 -3 -2 2
HH0634-rgb_2017_2_22_21_15_0 3795 1082 743 1145 805 62 63 1113 774 7 -1 -1 2
HH0634-rgb_2017_2_22_21_15_0 3800 1079 743 1145 807 64 66 1112 775 5 -1 0 2
HH0634-rgb_2017_2_22_21_15_0 3805 1080 743 1146 806 63 66 1113 774 8 -2 -3 2
HH0634-rgb_2017_2_22_21_15_0 3810 1080 743 1145 805 62 65 1112 774 7 -1 0 2
HH0634-rgb_2017_2_22_21_15_0 3815 1080 742 1146 807 65 66 1113 774 9 -2 4 2
HH0634-rgb_2017_2_22_21_15_0 3820 1080 744 1145 807 63 65 1112 775 9 -3 2 2
HH0634-rgb_2017_2_22_21_15_0 3825 1080 744 1146 807 63 66 1113 775 7 -3 3 2
HH0634-rgb_2017_2_22_21_15_0 3830 1080 744 1145 808 64 65 1112 776 9 -4 3 2
HH0634-rgb_2017_2_22_21_15_0 3835 1079 745 1146 808 63 67 1112 776 7 -3 2 2
HH0634-rgb_2017_2_22_21_15_0 3840 1079 745 1145 808 63 66 1112 776 8 -3 3 2
HH0634-rgb_2017_2_22_21_15_0 3845 1081 744 1144 807 63 63 1112 775 7 -3 1 2
HH0634-rgb_2017_2_22_21_15_0 3850 1081 744 1144 806 62 63 1112 775 7 -4 0 2
HH0634-rgb_2017_2_22_21_15_0 3855 1081 744 1144 806 62 63 1112 775 8 -4 1 2
HH0634-rgb_2017_2_22_21_15_0 3860 1081 746 1146 808 62 65 1113 777 10 -3 4 2
HH0634-rgb_2017_2_22_21_15_0 3865 1080 744 1145 807 63 65 1112 775 9 -4 1 2
HH0634-rgb_2017_2_22_21_15_0 3870 1080 743 1145 805 62 65 1112 774 8 -4 1 2
HH0634-rgb_2017_2_22_21_15_0 3875 1078 743 1144 806 63 66 1111 774 7 -2 3 2
HH0634-rgb_2017_2_22_21_15_0 3880 1079 744 1145 807 63 66 1112 775 6 -4 2 2
HH0634-rgb_2017_2_22_21_15_0 3885 1080 744 1145 807 63 65 1112 775 8 -2 3 2
HH0634-rgb_2017_2_22_21_15_0 3890 1078 743 1143 806 63 65 1110 774 4 -2 2 2
HH0634-rgb_2017_2_22_21_15_0 3895 1078 743 1143 806 63 65 1110 774 -2 -2 3 2
HH0634-rgb_2017_2_22_21_15_0 3900 1077 745 1142 805 60 65 1109 775 -4 -3 3 2
HH0634-rgb_2017_2_22_21_15_0 3905 1077 743 1142 805 62 65 1109 774 -2 -3 4 2
HH0634-rgb_2017_2_22_21_15_0 3910 1077 739 1142 802 63 65 1109 770 2 -1 5 2
HH0634-rgb_2017_2_22_21_15_0 3915 1079 740 1144 802 62 65 1111 771 2 -2 3 2
HH0634-rgb_2017_2_22_21_15_0 3920 1083 744 1146 806 62 63 1114 775 0 -1 -17 2
HH0634-rgb_2017_2_22_21_15_0 3925 1091 744 1152 807 63 61 1121 775 2 -4 -22 2
HH0634-rgb_2017_2_22_21_15_0 3930 1091 744 1152 808 64 61 1121 776 3 -3 -17 2
HH0634-rgb_2017_2_22_21_15_0 3935 1091 745 1152 809 64 61 1121 777 4 -5 -21 2
HH0634-rgb_2017_2_22_21_15_0 3940 1091 745 1154 809 64 63 1122 777 4 -2 -17 2
HH0634-rgb_2017_2_22_21_15_0 3945 1097 738 1157 813 75 60 1127 775 6 2 -16 2
HH0634-rgb_2017_2_22_21_15_0 3950 1094 735 1162 807 72 68 1128 771 26 13 5 2
HH0634-rgb_2017_2_22_21_15_0 3955 1095 735 1163 804 69 68 1129 769 27 20 8 2
HH0634-rgb_2017_2_22_21_15_0 3960 1095 735 1162 802 67 67 1128 768 30 29 9 2
HH0634-rgb_2017_2_22_21_15_0 3965 1093 737 1156 805 68 63 1124 771 25 23 7 2
HH0634-rgb_2017_2_22_21_15_0 3970 1084 740 1149 803 63 65 1116 771 17 15 12 2
HH0634-rgb_2017_2_22_21_15_0 3975 1084 735 1145 797 62 61 1114 766 7 15 11 2
HH0634-rgb_2017_2_22_21_15_0 3980 1085 735 1150 800 65 65 1117 767 5 12 6 2
HH0634-rgb_2017_2_22_21_15_0 3985 1084 737 1149 800 63 65 1116 768 4 8 3 2
HH0634-rgb_2017_2_22_21_15_0 3990 1079 743 1145 805 62 66 1112 774 -4 -4 5 2
HH0634-rgb_2017_2_22_21_15_0 3995 1080 741 1147 805 64 67 1113 773 2 -1 7 2
HH0634-rgb_2017_2_22_21_15_0 4000 1076 744 1143 808 64 67 1109 776 0 -5 7 2
HH0634-rgb_2017_2_22_21_15_0 4005 1095 738 1149 794 56 54 1122 766 21 25 6 2
HH0634-rgb_2017_2_22_21_15_0 4010 1096 737 1150 794 57 54 1123 765 21 17 -2 2
HH0634-rgb_2017_2_22_21_15_0 4015 1089 737 1149 793 56 60 1119 765 19 21 -4 2
HH0634-rgb_2017_2_22_21_15_0 4020 1082 737 1149 800 63 67 1115 768 20 8 6 2
HH0634-rgb_2017_2_22_21_15_0 4025 1079 741 1146 805 64 67 1112 773 13 0 8 2
HH0634-rgb_2017_2_22_21_15_0 4030 1084 734 1144 804 70 60 1114 769 14 2 3 2
HH0634-rgb_2017_2_22_21_15_0 4035 1077 739 1142 802 63 65 1109 770 10 1 5 2
HH0634-rgb_2017_2_22_21_15_0 4040 1079 740 1144 802 62 65 1111 771 11 2 5 2
HH0634-rgb_2017_2_22_21_15_0 4045 1077 739 1144 802 63 67 1110 770 10 0 5 2
HH0634-rgb_2017_2_22_21_15_0 4050 1077 739 1143 803 64 66 1110 771 10 0 4 2
HH0634-rgb_2017_2_22_21_15_0 4055 1077 740 1143 803 63 66 1110 771 10 0 4 2
HH0634-rgb_2017_2_22_21_15_0 4060 1078 741 1139 805 64 61 1108 773 10 2 2 2
HH0634-rgb_2017_2_22_21_15_0 4065 1079 743 1144 805 62 65 1111 774 9 0 2 2
HH0634-rgb_2017_2_22_21_15_0 4070 1083 736 1143 808 72 60 1113 772 9 0 5 2
HH0634-rgb_2017_2_22_21_15_0 4075 1077 741 1143 805 64 66 1110 773 9 0 5 2
HH0634-rgb_2017_2_22_21_15_0 4080 1077 740 1144 805 65 67 1110 772 8 0 3 2
HH0634-rgb_2017_2_22_21_15_0 4085 1077 741 1144 805 64 67 1110 773 7 0 4 2
HH0634-rgb_2017_2_22_21_15_0 4090 1077 742 1143 805 63 66 1110 773 7 -2 2 2
HH0634-rgb_2017_2_22_21_15_0 4095 1077 742 1142 805 63 65 1109 773 6 -2 3 2
HH0634-rgb_2017_2_22_21_15_0 4100 1077 743 1142 805 62 65 1109 774 6 -4 4 2
HH0634-rgb_2017_2_22_21_15_0 4105 1078 743 1141 805 62 63 1109 774 6 -2 4 2
HH0634-rgb_2017_2_22_21_15_0 4110 1077 743 1142 807 64 65 1109 775 5 0 6 2
HH0634-rgb_2017_2_22_21_15_0 4115 1075 744 1143 808 64 68 1109 776 4 0 7 2
HH0634-rgb_2017_2_22_21_15_0 4120 1076 744 1143 808 64 67 1109 776 5 -1 9 2
HH0634-rgb_2017_2_22_21_15_0 4125 1076 745 1142 808 63 66 1109 776 5 -1 5 2
HH0634-rgb_2017_2_22_21_15_0 4130 1076 745 1142 807 62 66 1109 776 3 -3 5 2
HH0634-rgb_2017_2_22_21_15_0 4135 1076 747 1143 811 64 67 1109 779 3 -4 8 2
HH0634-rgb_2017_2_22_21_15_0 4140 1078 745 1141 807 62 63 1109 776 4 -2 7 2
HH0634-rgb_2017_2_22_21_15_0 4145 1077 744 1142 806 62 65 1109 775 1 -2 5 2
HH0634-rgb_2017_2_22_21_15_0 4150 1078 745 1143 805 60 65 1110 775 2 -2 5 2
HH0634-rgb_2017_2_22_21_15_0 4155 1077 743 1142 805 62 65 1109 774 2 -3 5 2
HH0634-rgb_2017_2_22_21_15_0 4160 1078 745 1141 805 60 63 1109 775 2 -3 5 2
HH0634-rgb_2017_2_22_21_15_0 4165 1077 744 1142 807 63 65 1109 775 3 -1 4 2
HH0634-rgb_2017_2_22_21_15_0 4170 1077 745 1142 808 63 65 1109 776 3 -3 5 2
HH0634-rgb_2017_2_22_21_15_0 4175 1077 745 1142 808 63 65 1109 776 3 -3 4 2
HH0634-rgb_2017_2_22_21_15_0 4180 1077 746 1142 808 62 65 1109 777 3 -5 4 2
HH0634-rgb_2017_2_22_21_15_0 4185 1076 746 1142 809 63 66 1109 777 3 -5 4 2
HH0634-rgb_2017_2_22_21_15_0 4190 1076 745 1142 809 64 66 1109 777 2 -3 4 2
HH0634-rgb_2017_2_22_21_15_0 4195 1078 745 1141 808 63 63 1109 776 3 -4 5 2
HH0634-rgb_2017_2_22_21_15_0 4200 1076 745 1142 808 63 66 1109 776 2 -5 4 2
HH0634-rgb_2017_2_22_21_15_0 4205 1077 746 1142 808 62 65 1109 777 4 -3 4 2
HH0634-rgb_2017_2_22_21_15_0 4210 1076 746 1142 808 62 66 1109 777 3 -5 2 2
HH0634-rgb_2017_2_22_21_15_0 4215 1076 744 1143 807 63 67 1109 775 0 -3 0 2
HH0634-rgb_2017_2_22_21_15_0 4220 1078 743 1143 806 63 65 1110 774 0 -2 -2 2
HH0634-rgb_2017_2_22_21_15_0 4225 1078 743 1143 807 64 65 1110 775 1 -3 -5 2
HH0634-rgb_2017_2_22_21_15_0 4230 1078 743 1143 808 65 65 1110 775 1 -4 -3 2
HH0634-rgb_2017_2_22_21_15_0 4235 1078 742 1143 808 66 65 1110 775 2 -3 -2 2
HH0634-rgb_2017_2_22_21_15_0 4240 1081 744 1144 807 63 63 1112 775 3 -3 -1 2
HH0634-rgb_2017_2_22_21_15_0 4245 1081 744 1144 807 63 63 1112 775 4 -3 -1 2
HH0634-rgb_2017_2_22_21_15_0 4250 1081 744 1144 807 63 63 1112 775 4 -2 -1 2
HH0634-rgb_2017_2_22_21_15_0 4255 1081 744 1144 806 62 63 1112 775 2 -3 -2 2
HH0634-rgb_2017_2_22_21_15_0 4260 1078 742 1144 808 66 66 1111 775 2 -4 -1 2
HH0634-rgb_2017_2_22_21_15_0 4265 1078 744 1144 808 64 66 1111 776 3 -2 -2 2
HH0634-rgb_2017_2_22_21_15_0 4270 1081 747 1144 807 60 63 1112 777 2 -4 -4 2
HH0634-rgb_2017_2_22_21_15_0 4275 1078 744 1144 810 66 66 1111 777 3 -1 -3 2
HH0634-rgb_2017_2_22_21_15_0 4280 1077 744 1144 810 66 67 1110 777 2 -4 -1 2
HH0634-rgb_2017_2_22_21_15_0 4285 1078 743 1143 809 66 65 1110 776 2 -4 0 2
HH0634-rgb_2017_2_22_21_15_0 4290 1081 746 1144 808 62 63 1112 777 3 -3 -1 2
HH0634-rgb_2017_2_22_21_15_0 4295 1078 744 1143 809 65 65 1110 776 1 -4 0 2
HH0634-rgb_2017_2_22_21_15_0 4300 1079 744 1144 809 65 65 1111 776 2 -3 0 2
HH0634-rgb_2017_2_22_21_15_0 4305 1082 746 1143 808 62 61 1112 777 3 -3 -1 2
HH0634-rgb_2017_2_22_21_15_0 4310 1081 746 1144 808 62 63 1112 777 4 -3 -1 2
HH0634-rgb_2017_2_22_21_15_0 4315 1081 744 1144 808 64 63 1112 776 5 -4 0 2
HH0634-rgb_2017_2_22_21_15_0 4320 1078 743 1143 808 65 65 1110 775 2 -4 0 2
HH0634-rgb_2017_2_22_21_15_0 4325 1081 744 1144 807 63 63 1112 775 4 -3 0 2
HH0634-rgb_2017_2_22_21_15_0 4330 1081 744 1144 807 63 63 1112 775 5 -3 0 2
HH0634-rgb_2017_2_22_21_15_0 4335 1079 744 1144 807 63 65 1111 775 5 -3 0 2
HH0634-rgb_2017_2_22_21_15_0 4340 1075 744 1136 807 63 61 1105 775 -5 -2 5 2
HH0634-rgb_2017_2_22_21_15_0 4345 1074 747 1135 807 60 61 1104 777 3 5 3 2
HH0634-rgb_2017_2_22_21_15_0 4350 1075 747 1136 810 63 61 1105 778 4 5 6 2
HH0634-rgb_2017_2_22_21_15_0 4355 1072 745 1138 809 64 66 1105 777 3 0 8 2
HH0634-rgb_2017_2_22_21_15_0 4360 1075 748 1138 810 62 63 1106 779 -1 -2 9 2
HH0634-rgb_2017_2_22_21_15_0 4365 1072 747 1132 810 63 60 1102 778 3 2 4 2
HH0634-rgb_2017_2_22_21_15_0 4370 1072 746 1132 810 64 60 1102 778 5 0 4 2
HH0634-rgb_2017_2_22_21_15_0 4375 1075 742 1136 802 60 61 1105 772 14 11 24 2
HH0634-rgb_2017_2_22_21_15_0 4380 1070 742 1136 804 62 66 1103 773 1 4 17 2
HH0634-rgb_2017_2_22_21_15_0 4385 1071 742 1131 807 65 60 1101 774 -6 2 3 2
HH0634-rgb_2017_2_22_21_15_0 4390 1069 742 1128 807 65 59 1098 774 -9 0 -5 2
HH0634-rgb_2017_2_22_21_15_0 4395 1072 743 1133 808 65 61 1102 775 -9 0 1 2
HH0634-rgb_2017_2_22_21_15_0 4400 1070 744 1128 809 65 58 1099 776 -11 4 0 2
HH0634-rgb_2017_2_22_21_15_0 4405 1069 744 1129 808 64 60 1099 776 -11 3 0 2
HH0634-rgb_2017_2_22_21_15_0 4410 1068 744 1128 809 65 60 1098 776 -13 5 -4 2
HH0634-rgb_2017_2_22_21_15_0 4415 1068 743 1128 810 67 60 1098 776 -15 8 1 2
HH0634-rgb_2017_2_22_21_15_0 4420 1069 744 1128 807 63 59 1098 775 -13 1 -13 2
HH0634-rgb_2017_2_22_21_15_0 4425 1069 744 1128 808 64 59 1098 776 -13 7 -4 2
HH0634-rgb_2017_2_22_21_15_0 4430 1067 743 1130 810 67 63 1098 776 -18 4 -5 2
HH0634-rgb_2017_2_22_21_15_0 4435 1074 737 1134 811 74 60 1104 774 -9 3 3 2
HH0634-rgb_2017_2_22_21_15_0 4440 1073 734 1140 808 74 67 1106 771 3 3 20 2
HH0634-rgb_2017_2_22_21_15_0 4445 1074 737 1142 809 72 68 1108 773 5 8 20 2
HH0634-rgb_2017_2_22_21_15_0 4450 1074 736 1140 811 75 66 1107 773 -3 0 9 2
HH0634-rgb_2017_2_22_21_15_0 4455 1075 736 1141 812 76 66 1108 774 -5 2 6 2
HH0634-rgb_2017_2_22_21_15_0 4460 1080 742 1141 806 64 61 1110 774 8 3 10 2
HH0634-rgb_2017_2_22_21_15_0 4465 1079 741 1139 808 67 60 1109 774 14 2 12 2
HH0634-rgb_2017_2_22_21_15_0 4470 1086 737 1145 797 60 59 1115 767 15 21 10 2
HH0634-rgb_2017_2_22_21_15_0 4475 1089 736 1145 794 58 56 1117 765 14 24 15 2
HH0634-rgb_2017_2_22_21_15_0 4480 1082 735 1142 797 62 60 1112 766 8 17 8 2
HH0634-rgb_2017_2_22_21_15_0 4485 1078 737 1137 801 64 59 1107 769 2 10 9 2
HH0634-rgb_2017_2_22_21_15_0 4490 1079 741 1139 803 62 60 1109 772 1 1 9 2
HH0634-rgb_2017_2_22_21_15_0 4495 1080 738 1140 801 63 60 1110 769 3 5 7 2
HH0634-rgb_2017_2_22_21_15_0 4500 1084 737 1145 799 62 61 1114 768 15 17 7 2
HH0634-rgb_2017_2_22_21_15_0 4505 1086 736 1147 794 58 61 1116 765 24 24 -5 2
HH0634-rgb_2017_2_22_21_15_0 4510 1092 739 1148 797 58 56 1120 768 22 22 2 2
